id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1340389792513716226,1340375706765832194,2020-12-19 21:13:24 CET,2020-12-19,21:13:24,+0200,3166073363,garyebayliss,Gary Bayliss,,@BorisJohnson And get us out of the EU with no deal.,en,[],[],[],0,1,1,[],[],https://twitter.com/garyebayliss/status/1340389792513716226,False,,0,,Birmingham,,,,,,"[{'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1340389288652005378,1340375706765832194,2020-12-19 21:11:24 CET,2020-12-19,21:11:24,+0200,3166073363,garyebayliss,Gary Bayliss,,@BorisJohnson You could start by getting rid of all the illegal immigrants if you want to protect the people.,en,[],[],[],0,0,0,[],[],https://twitter.com/garyebayliss/status/1340389288652005378,False,,0,,Birmingham,,,,,,"[{'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1340388026602708992,1340388026602708992,2020-12-19 21:06:23 CET,2020-12-19,21:06:23,+0200,281445238,jasontromans,Jason Tromans,,So that’s Lapland U.K. cancelled for my 4 year old. There hasn’t been too much keeping us excited for Christmas this year but you’ve well and truly ruined it now haven’t you @BorisJohnson. I’m gutted for my daughter. The magic of Christmas is something you can’t get back. Prat!,en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}]",[],[],0,0,0,[],[],https://twitter.com/JasonTromans/status/1340388026602708992,False,,0,,Birmingham,,,,,,[],,,,
1340387868695535618,1340387868695535618,2020-12-19 21:05:45 CET,2020-12-19,21:05:45,+0200,18242676,scoutsa,💙Janey,,Can someone explain to me how bubbling with one household on Christmas Day is any different to bubbling with that same household (and only them) for five days? @BorisJohnson ?,en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}]",[],[],0,0,0,[],[],https://twitter.com/Scoutsa/status/1340387868695535618,False,,0,,Birmingham,,,,,,[],,,,
1340385636428226562,1340375706765832194,2020-12-19 20:56:53 CET,2020-12-19,20:56:53,+0200,532600533,robwalkerr,Robert Walker,,@BorisJohnson I love ya bozza. Chin up,en,[],[],[],0,0,0,[],[],https://twitter.com/RobWalkerr/status/1340385636428226562,False,,0,,Birmingham,,,,,,"[{'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1340382688809787393,1340339541564112898,2020-12-19 20:45:10 CET,2020-12-19,20:45:10,+0200,118035683,sidexile,Sid Perks,,"@wolvesmatchworn @Wolves_Ian @BorisJohnson We should have gone on full lockdown or nothing and just let us carry on.  Would my Brother in law have died in a ten day window, who knows.  But fuck me our government just have no clue what they are doing",en,[],[],[],0,0,2,[],[],https://twitter.com/Sidexile/status/1340382688809787393,False,,0,,Birmingham,,,,,,"[{'screen_name': 'wolvesmatchworn', 'name': 'Steve Plant', 'id': '247715343'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1340381670898331650,1340331760886935553,2020-12-19 20:41:08 CET,2020-12-19,20:41:08,+0200,1131227828,plantjacqueline,Jacqueline E Plant💙,,@John_Durrant @LozzaFox @BorisJohnson I’m glad to hear that John .I hope they throw the book at him ..,en,[],[],[],1,0,1,[],[],https://twitter.com/PlantJacqueline/status/1340381670898331650,False,,0,,Birmingham,,,,,,"[{'screen_name': 'John_Durrant', 'name': 'John Durrant 💙', 'id': '20242553'}, {'screen_name': 'LozzaFox', 'name': 'Laurence Fox ✌🏼🇬🇧✌🏼', 'id': '81371986'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1340380558887686144,1340337482941001728,2020-12-19 20:36:42 CET,2020-12-19,20:36:42,+0200,162005415,mike_ames_flair,Mike Ames,,"@pete_i9876 @CllrAlanRebeiro @Jeremy_Hunt @BorisJohnson I’m not sure or not they’ve isolated it, I’ll bow to your insight on that one, but they can see the effect of it. The data is pretty clear I understand.",en,[],[],[],1,0,0,[],[],https://twitter.com/Mike_Ames_Flair/status/1340380558887686144,False,,0,,Birmingham,,,,,,"[{'screen_name': 'pete_i9876', 'name': 'N.I.C', 'id': '234407025'}, {'screen_name': 'CllrAlanRebeiro', 'name': 'Alan', 'id': '1966386108'}, {'screen_name': 'Jeremy_Hunt', 'name': 'Jeremy Hunt', 'id': '112398730'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1340370999385178113,1340368717050507264,2020-12-19 19:58:43 CET,2020-12-19,19:58:43,+0200,2420943918,rcpwells,Roger Wells 3.5%,,"@Parsleybear2010 @BorisJohnson I don’t know, but it might be why he has so many children.",en,[],[],[],0,0,6,[],[],https://twitter.com/rcpwells/status/1340370999385178113,False,,0,,Birmingham,,,,,,"[{'screen_name': 'Parsleybear2010', 'name': 'Annie 🇪🇺 🇬🇧 🇮🇪 #RejoinEU', 'id': '4742724375'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1340368978569551874,1340368978569551874,2020-12-19 19:50:41 CET,2020-12-19,19:50:41,+0200,541893962,frankieprazer,Frankie events Prazer,,It's the muppet show featuring @BorisJohnson and the 2 medical advisors. Mahna na na blah blah blah blah. Happy Saturday evening twitches 😜😜  https://t.co/jzgIPD25T9,en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}]",['https://youtu.be/8N_tupPBtWQ'],[],0,0,0,[],[],https://twitter.com/FrankiePrazer/status/1340368978569551874,False,,0,,Birmingham,,,,,,[],,,,
1340368844326641664,1340337353328615425,2020-12-19 19:50:09 CET,2020-12-19,19:50:09,+0200,919599812,bondrr76,Richard Bond,,@campbellclaret I’ll see your assertion of @BorisJohnson and I’ll raise you a far more inept and undemocratic @fmwales #disgrace,en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}, {'screen_name': 'fmwales', 'name': 'mark drakeford', 'id': '191862712'}]",[],[],0,0,0,['disgrace'],[],https://twitter.com/bondrr76/status/1340368844326641664,False,,0,,Birmingham,,,,,,"[{'screen_name': 'campbellclaret', 'name': 'ALASTAIR CAMPBELL', 'id': '19644592'}]",,,,
1340366232751628288,1340366232751628288,2020-12-19 19:39:47 CET,2020-12-19,19:39:47,+0200,27912601,eddieclarke96,Eddie Clarke 🐝,,"Well that went well, not @BorisJohnson @ConHome No sense, no leadership",en,"[{'screen_name': 'borisjohnson', 'name': 'boris johnson', 'id': '3131144855'}, {'screen_name': 'conhome', 'name': 'conservativehome', 'id': '159992511'}]",[],[],0,0,3,[],[],https://twitter.com/eddieclarke96/status/1340366232751628288,False,https://twitter.com/SkyNews/status/1339186242978713602,0,,Birmingham,,,,,,[],,,,
1340361737904766979,1340331760886935553,2020-12-19 19:21:55 CET,2020-12-19,19:21:55,+0200,1192384864777101312,gayleonthefence,Gayleonthefence,,@LozzaFox @BorisJohnson It’s quite an achievement to out-cunt Johnson today but you have managed it   Abhorrent attention seeking ghoul   Truly abhorrent,en,[],[],[],0,0,6,[],[],https://twitter.com/gayleonthefence/status/1340361737904766979,False,,0,,Birmingham,,,,,,"[{'screen_name': 'LozzaFox', 'name': 'Laurence Fox ✌🏼🇬🇧✌🏼', 'id': '81371986'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
1340360848880103425,1340337482941001728,2020-12-19 19:18:23 CET,2020-12-19,19:18:23,+0200,162005415,mike_ames_flair,Mike Ames,,@CllrAlanRebeiro @Jeremy_Hunt @BorisJohnson I think the latest batch of data on the new virus have only just been released and it was mighty bad news.,en,[],[],[],1,0,0,[],[],https://twitter.com/Mike_Ames_Flair/status/1340360848880103425,False,,0,,Birmingham,,,,,,"[{'screen_name': 'CllrAlanRebeiro', 'name': 'Alan', 'id': '1966386108'}, {'screen_name': 'Jeremy_Hunt', 'name': 'Jeremy Hunt', 'id': '112398730'}, {'screen_name': 'BorisJohnson', 'name': 'Boris Johnson', 'id': '3131144855'}]",,,,
